transaction_id,customer_id,amount,channel,decline_code,timestamp,retry_count_so_far,merchant_category,is_recurring,customer_txn_history_len,label,is_anomaly,hour_of_day,day_of_week,is_weekend,amount_log,time_since_last_failure_hours,amount_vs_customer_avg_ratio,customer_risk_tier,data_source
5a91aeaa-936c-4cc9-ab3c-10741ce18657,b268e6e2-caa1-4ea7-ac31-55e62fa59fab,185.0,upi,INSUFFICIENT_FUNDS,2026-07-23T16:39:26.412525+00:00,2,food,1,11,gateway_timeout,0,16,6,1,5.225747,366.35,7.8523,standard,kaggle:mlg-ulb/creditcardfraud
fedad84e-ae70-492a-bf69-9063cdb74064,2c01e018-3f92-4ab5-af25-34f9339f2499,9.23,wallet,GATEWAY_TIMEOUT,2026-06-05T06:33:08.412552+00:00,0,ecommerce,1,13,insufficient_funds,0,6,6,1,2.325325,582.69,0.0475,standard,kaggle:mlg-ulb/creditcardfraud
cc32eb26-d186-406e-87c7-f45ae9bfd102,302a06f3-7659-44a2-a9df-dd56433d97a0,60.85,netbanking,3DS_FAILED,2026-07-26T05:49:24.412579+00:00,0,utilities,0,194,gateway_timeout,0,5,1,0,4.124712,125.96,1.5242,standard,kaggle:mlg-ulb/creditcardfraud
2b6fa691-a978-4d2f-95aa-6d3ee8fdcb44,8b171aa1-948d-47ec-a451-6db5e5812179,4.99,card,CONNECTION_RESET,2026-06-07T11:43:17.412606+00:00,0,insurance,0,125,insufficient_funds,0,11,2,0,1.790091,314.91,0.0303,standard,kaggle:mlg-ulb/creditcardfraud
8a267e03-0c53-43c7-90b2-e197bedbcde0,19249ef6-8394-44c3-ab00-bbf3799500ba,78.5,upi,3DS_FAILED,2026-07-28T15:58:42.412632+00:00,1,utilities,0,179,gateway_timeout,0,15,2,0,4.375757,719.68,3.6069,standard,kaggle:mlg-ulb/creditcardfraud
9497f061-b61e-4539-84e6-f9a641652d93,00beb51a-c536-44ff-847e-7ec23f55e08e,7.25,upi,LOW_BALANCE,2026-07-15T11:28:25.412659+00:00,0,ecommerce,0,148,insufficient_funds,0,11,1,0,2.110213,221.87,0.1914,standard,kaggle:mlg-ulb/creditcardfraud
e26237b9-c338-4c57-b1d5-66d7233e9ef8,c19853d0-59a3-484c-895d-a9f4bcc167fb,42.24,upi,CONNECTION_RESET,2026-06-13T01:33:49.412684+00:00,2,ecommerce,0,185,gateway_timeout,0,1,0,0,3.766766,307.24,0.5647,standard,kaggle:mlg-ulb/creditcardfraud
4befc406-06ae-4f59-9415-327be3874293,01a82356-42de-4b63-9ad8-fe06afd6a146,9.99,upi,GATEWAY_TIMEOUT,2026-08-11T20:41:21.412711+00:00,1,ecommerce,0,16,insufficient_funds,0,20,2,0,2.396986,426.14,0.1591,standard,kaggle:mlg-ulb/creditcardfraud
2def87b6-c382-43e0-a41b-dfde93cf3dd1,0d0ba98c-60c9-4eac-940b-58bae2c39376,10.0,netbanking,LOW_BALANCE,2026-08-28T07:28:04.412737+00:00,0,ecommerce,1,126,insufficient_funds,0,7,4,0,2.397895,94.96,0.1264,standard,kaggle:mlg-ulb/creditcardfraud
1f74455e-78d6-4ad2-b42c-b864177220d6,5159c5c0-2ae7-4ecf-9e37-1f495226ec3b,166.74,card,3DS_FAILED,2026-06-13T07:18:54.412763+00:00,0,utilities,0,159,gateway_timeout,0,7,2,0,5.122415,89.02,2.1005,standard,kaggle:mlg-ulb/creditcardfraud
3b08e161-3b91-49dc-aeb4-ee10a223397b,7fd4255f-0cfa-4665-aab5-c2b6588508ea,140.0,netbanking,3DS_FAILED,2026-06-24T00:38:46.412789+00:00,1,gaming,0,69,gateway_timeout,0,0,2,0,4.94876,610.58,1.1709,standard,kaggle:mlg-ulb/creditcardfraud
5bb23d11-3233-4aae-84e7-b2a5b6935004,ae5a677f-3d54-4881-8841-640acdb9d997,109.98,card,LOW_BALANCE,2026-06-10T23:44:07.412815+00:00,1,ecommerce,0,66,gateway_timeout,0,23,1,0,4.70935,412.29,1.6915,standard,kaggle:mlg-ulb/creditcardfraud
5ef5d982-caf1-4b45-a314-6f2641520fa3,1b29c93b-53ba-4ce5-b1a2-ca268b1798e8,5.0,card,AUTH_DECLINED,2026-08-21T08:09:44.412842+00:00,2,utilities,0,126,insufficient_funds,0,8,4,0,1.791759,648.52,0.2489,standard,kaggle:mlg-ulb/creditcardfraud
2e162370-3501-450d-91b7-6b9a8015cb2e,ef37f09c-f322-48f7-993b-55873144435f,1.0,card,3DS_FAILED,2026-08-09T01:00:06.412868+00:00,2,ecommerce,0,132,insufficient_funds,0,1,1,0,0.693147,481.72,0.0178,standard,kaggle:mlg-ulb/creditcardfraud
7fb683da-e5d4-4413-ab71-31e36c1df638,32da1865-e9d0-4d75-85b1-35fbdd30ecff,19.95,upi,AUTH_DECLINED,2026-08-10T07:19:52.412893+00:00,0,retail,1,98,insufficient_funds,0,7,2,0,3.042139,415.92,0.5664,standard,kaggle:mlg-ulb/creditcardfraud
f779757c-a14b-40bb-a9cb-4ef246a32fb9,9a45602f-4472-484b-a80b-4a829eca70d4,6.63,card,3DS_FAILED,2026-06-08T23:55:34.412919+00:00,1,travel,0,74,insufficient_funds,0,23,0,0,2.032088,228.26,0.3467,standard,kaggle:mlg-ulb/creditcardfraud
e047f74b-9cea-431b-8706-7d0f9d8ded1f,b1a8bbd7-170f-4f37-af76-2752f41b0bd7,2.69,card,3DS_FAILED,2026-07-09T05:37:56.412945+00:00,0,gaming,0,24,insufficient_funds,0,5,4,0,1.305626,39.32,0.2785,standard,kaggle:mlg-ulb/creditcardfraud
1d6989ef-0166-4368-98e3-891fc3239077,3aa97000-eb3d-4107-91f2-076e3e7eade4,20.0,upi,INSUFFICIENT_FUNDS,2026-07-05T21:01:15.412971+00:00,0,ecommerce,0,44,gateway_timeout,0,21,0,0,3.044522,363.91,1.8665,standard,kaggle:mlg-ulb/creditcardfraud
ddc6a583-621f-4746-9d59-f869b2502193,8bc20e99-3892-4055-8a37-8e24cc30d537,172.57,upi,LOW_BALANCE,2026-08-09T06:39:14.412997+00:00,1,food,1,13,insufficient_funds,0,6,4,0,5.156581,384.94,2.0228,standard,kaggle:mlg-ulb/creditcardfraud
9d0b10d5-13c5-4399-ad9e-66bcec46070a,51db5e2e-724b-40d3-9645-d5451a8a4224,3.41,upi,LOW_BALANCE,2026-08-03T21:59:44.413024+00:00,4,utilities,0,62,insufficient_funds,0,21,5,1,1.483875,131.88,0.0973,standard,kaggle:mlg-ulb/creditcardfraud
82f23500-1d7e-4a69-a57e-f2ac1448b8fa,480cb00a-e887-4d5e-b05c-61e3bbc9ee01,104.27,card,INSUFFICIENT_FUNDS,2026-08-30T20:42:53.413049+00:00,1,food,1,151,gateway_timeout,0,20,4,0,4.656528,657.38,1.386,standard,kaggle:mlg-ulb/creditcardfraud
b829cef5-6ce9-4e65-8523-5e01cf049cf8,83713baf-89fe-4407-a859-d5089029e6ab,6.39,upi,GATEWAY_TIMEOUT,2026-06-29T19:18:30.413076+00:00,2,utilities,1,146,insufficient_funds,0,19,6,1,2.000128,225.55,0.1737,standard,kaggle:mlg-ulb/creditcardfraud
799f4541-2180-4d42-a1e0-a7ad75cdd74a,79db587b-d12a-4b59-b9b0-af6b9a7d0f54,78.79,upi,AUTH_DECLINED,2026-08-01T02:30:49.413102+00:00,0,food,0,192,gateway_timeout,0,2,3,0,4.379398,125.07,0.575,standard,kaggle:mlg-ulb/creditcardfraud
53c99cb6-9f4d-4262-afbe-50e737d55005,3bbe5ae1-b872-4ac7-8edb-4b12b68667f3,37.0,card,GATEWAY_TIMEOUT,2026-08-11T23:20:59.413127+00:00,4,ecommerce,0,136,gateway_timeout,0,23,4,0,3.637586,639.45,0.39,standard,kaggle:mlg-ulb/creditcardfraud
1cb1aa87-5235-4687-8d1e-c012632fa2dc,bad40eee-66b6-42ae-9af7-d37649fb804e,24.8,upi,LOW_BALANCE,2026-07-20T07:58:34.413153+00:00,1,travel,0,170,insufficient_funds,0,7,4,0,3.250374,452.78,0.3869,standard,kaggle:mlg-ulb/creditcardfraud
121a3829-9494-49e2-b470-2aa1247be3b8,9f88790a-ed99-4425-865e-6bdb59bb6618,10.0,upi,3DS_FAILED,2026-07-19T13:59:49.413179+00:00,3,retail,0,101,insufficient_funds,0,13,5,1,2.397895,133.2,0.1264,standard,kaggle:mlg-ulb/creditcardfraud
649e7983-fd83-44bd-8de7-667f5e8bf9cd,8637855b-4288-4e88-bdbf-bced63180733,90.0,upi,INSUFFICIENT_FUNDS,2026-07-17T02:44:15.413204+00:00,0,utilities,0,47,gateway_timeout,0,2,1,0,4.51086,575.35,0.7475,standard,kaggle:mlg-ulb/creditcardfraud
342958b4-7252-4ef0-a1ba-012735f4399f,386497d9-be27-46b0-8829-9a0691f22f8a,69.54,card,GATEWAY_TIMEOUT,2026-07-12T05:23:49.413232+00:00,0,utilities,0,176,auth_3ds_failure,0,5,1,0,4.25618,175.75,0.7677,standard,kaggle:mlg-ulb/creditcardfraud
abec98f4-fcdc-41d8-902f-494dc43fcadd,8bc20e99-3892-4055-8a37-8e24cc30d537,9.99,upi,INSUFFICIENT_FUNDS,2026-08-18T01:28:33.413258+00:00,0,gaming,0,17,insufficient_funds,0,1,5,1,2.396986,90.73,0.1038,standard,kaggle:mlg-ulb/creditcardfraud
856760ef-f290-410d-a9d3-5817f5ade15f,43822f63-d56c-4eed-a5e6-aeff1d72321a,1.0,upi,GATEWAY_TIMEOUT,2026-08-04T03:27:51.413283+00:00,0,food,0,193,insufficient_funds,0,3,3,0,0.693147,71.44,0.0162,standard,kaggle:mlg-ulb/creditcardfraud
98fdec9a-b022-4fd8-ab72-445e2f27ac70,fe5ecb74-0ee4-43c1-a8a4-cabce2101258,58.38,netbanking,AUTH_DECLINED,2026-06-18T10:44:04.413308+00:00,0,ecommerce,0,92,insufficient_funds,0,10,1,0,4.083957,347.75,0.1859,standard,kaggle:mlg-ulb/creditcardfraud
52c6c7dd-ea8d-4b45-8243-c251a4ff536d,4accf9a8-17b9-4d9f-97df-aadc0824d76e,31.88,card,3DS_FAILED,2026-08-14T04:13:59.413335+00:00,0,travel,0,30,insufficient_funds,0,4,2,0,3.492865,702.81,0.2313,standard,kaggle:mlg-ulb/creditcardfraud
c7dba7bd-e7ee-4fe0-9d32-be6e5b579cf0,32da1865-e9d0-4d75-85b1-35fbdd30ecff,1.0,upi,CONNECTION_RESET,2026-07-16T21:28:12.413361+00:00,1,retail,0,7,insufficient_funds,0,21,6,1,0.693147,42.63,0.0298,standard,kaggle:mlg-ulb/creditcardfraud
cf7a6b2d-0f2f-4630-ad70-e50df919e748,092fec3d-2b3e-49ba-8677-9730ed613a91,172.0,netbanking,CONNECTION_RESET,2026-07-09T17:46:14.413386+00:00,0,food,0,16,insufficient_funds,0,17,5,1,5.153292,520.2,1.3312,standard,kaggle:mlg-ulb/creditcardfraud
1b4840f8-d929-4f37-8fd0-0594b24786b5,106566bb-9a1e-4e20-9b41-42edda387d13,186.0,upi,3DS_FAILED,2026-08-20T00:41:12.413412+00:00,2,gaming,0,141,gateway_timeout,0,0,5,1,5.231109,688.93,3.6918,standard,kaggle:mlg-ulb/creditcardfraud
44423f75-0e54-4740-942e-fa5602c36505,64428063-6f25-4571-8cd2-3ff168d07671,8.98,wallet,AUTH_DECLINED,2026-06-05T05:34:49.413437+00:00,2,ecommerce,0,96,insufficient_funds,0,5,1,0,2.300583,244.32,0.0442,standard,kaggle:mlg-ulb/creditcardfraud
bcbaf4a3-ec93-48de-8a55-5519d8616bd5,d29da229-a717-4d8e-9521-91e5a5b09d2c,2.4,upi,CONNECTION_RESET,2026-06-17T05:13:17.413464+00:00,1,travel,1,106,insufficient_funds,0,5,4,0,1.223775,110.01,0.0274,standard,kaggle:mlg-ulb/creditcardfraud
b48ee99e-bd5b-4ed5-a02c-7bc7941a9724,7a644a86-eacf-4146-affe-f72c78bab720,9.99,netbanking,GATEWAY_TIMEOUT,2026-06-20T03:08:10.413490+00:00,0,insurance,1,198,insufficient_funds,0,3,4,0,2.396986,412.91,0.1121,standard,kaggle:mlg-ulb/creditcardfraud
223f1e13-0374-4de1-bfa9-8b41d5ea4544,dc881522-d97d-4805-8b25-288d0b8ed7b9,14.41,netbanking,INSUFFICIENT_FUNDS,2026-06-09T20:32:51.413516+00:00,1,travel,0,70,insufficient_funds,0,20,5,1,2.735017,38.49,0.1772,standard,kaggle:mlg-ulb/creditcardfraud
266259da-4c70-404f-a99d-e2fc845bb7ca,9775cdce-a2ed-45c9-8429-5dabe603244f,699.0,card,AUTH_DECLINED,2026-06-03T01:22:44.413541+00:00,1,travel,0,124,gateway_timeout,0,1,1,0,6.55108,435.47,0.7182,standard,kaggle:mlg-ulb/creditcardfraud
8ab0289c-b064-4a33-90c2-8078fe8bb4cd,a7f4440d-4428-4cf5-92ec-bc973e6f6669,14.35,upi,AUTH_DECLINED,2026-08-12T06:23:28.413567+00:00,1,retail,0,133,insufficient_funds,0,6,2,0,2.731115,280.05,0.3384,standard,kaggle:mlg-ulb/creditcardfraud
3f54dcb7-f2e7-4ad2-8c38-1ebff57b4ce1,e8882b4d-7041-4b5b-95cb-fd751687433b,62.88,netbanking,AUTH_DECLINED,2026-07-14T02:25:06.413593+00:00,0,utilities,0,169,gateway_timeout,0,2,3,0,4.157006,385.43,0.7923,standard,kaggle:mlg-ulb/creditcardfraud
07ecc55e-3255-4a0d-bd89-cc258de60275,2789c9d6-2ba8-4200-8735-67e7cdff00ea,9.99,upi,3DS_FAILED,2026-07-30T00:10:51.413618+00:00,1,retail,1,190,insufficient_funds,0,0,0,0,2.396986,418.67,0.0707,standard,kaggle:mlg-ulb/creditcardfraud
dcae9699-c32f-4e7a-82f9-e6ad2f6cc922,b8bb68e9-21f3-4174-b01c-cfa6c5f09cb7,90.9,wallet,INSUFFICIENT_FUNDS,2026-08-21T20:14:11.413644+00:00,2,ecommerce,0,110,gateway_timeout,0,20,0,0,4.520701,606.92,2.3889,standard,kaggle:mlg-ulb/creditcardfraud
6f4d0f3a-f78c-4d39-bebd-69923144cf8a,9775cdce-a2ed-45c9-8429-5dabe603244f,7.16,card,LOW_BALANCE,2026-06-17T03:49:39.413671+00:00,3,ecommerce,0,108,insufficient_funds,0,3,0,0,2.099244,218.67,0.0077,standard,kaggle:mlg-ulb/creditcardfraud
13b4d255-4cc8-488e-836c-e2d2e60ea44a,8bc20e99-3892-4055-8a37-8e24cc30d537,5.37,netbanking,INSUFFICIENT_FUNDS,2026-06-09T22:17:01.413696+00:00,2,gaming,0,34,insufficient_funds,0,22,4,0,1.851599,41.56,0.062,standard,kaggle:mlg-ulb/creditcardfraud
a1e68d71-d5ef-4223-81bf-e3a82a15c0b2,5c09113a-4dfd-4007-bcd3-b5d6d27ea4ec,39.0,upi,CONNECTION_RESET,2026-06-07T12:57:21.413724+00:00,0,ecommerce,0,102,gateway_timeout,0,12,2,0,3.688879,521.99,0.6384,standard,kaggle:mlg-ulb/creditcardfraud
4b339bf8-35d0-4c11-aa88-876d54fecef5,078ed005-9756-41e4-8975-60fca185b3d4,15.0,card,GATEWAY_TIMEOUT,2026-07-05T22:46:03.413750+00:00,0,ecommerce,0,114,insufficient_funds,0,22,0,0,2.772589,475.41,0.3192,standard,kaggle:mlg-ulb/creditcardfraud
0a894a40-4405-4211-872b-cb61b71201f2,82bd608a-0df5-4eeb-8511-a7029dea6dcc,124.36,card,3DS_FAILED,2026-08-28T21:02:13.413776+00:00,0,travel,0,66,auth_3ds_failure,0,21,4,0,4.83119,132.14,0.31,standard,kaggle:mlg-ulb/creditcardfraud
50df6711-ebc4-4378-9371-411059dc60fa,f9c0decf-d13e-4171-8b3d-43c48cbee824,104.65,netbanking,LOW_BALANCE,2026-06-27T00:05:54.413802+00:00,1,travel,0,141,gateway_timeout,0,0,3,0,4.660132,188.44,2.3858,standard,kaggle:mlg-ulb/creditcardfraud
d665a090-99c8-4036-ab69-6b732961ea79,bfcf60a5-6a54-4d5e-a80b-674208e0080f,34.0,card,AUTH_DECLINED,2026-07-20T04:13:03.413827+00:00,3,food,0,177,auth_3ds_failure,0,4,5,1,3.555348,637.55,0.5797,standard,kaggle:mlg-ulb/creditcardfraud
b7c14309-4232-49c1-9f0f-4eff17ef371e,aa445e1f-ca4f-4141-9b3c-73ca482a77e5,1.0,upi,3DS_FAILED,2026-06-04T06:21:21.413854+00:00,0,insurance,0,71,insufficient_funds,0,6,1,0,0.693147,55.7,0.0642,standard,kaggle:mlg-ulb/creditcardfraud
12c0ea1a-175a-48c5-aa31-fb80ba019667,733ec588-1970-4ebe-81c8-df71c8188d14,0.89,upi,LOW_BALANCE,2026-06-15T02:07:41.413882+00:00,0,utilities,1,48,insufficient_funds,0,2,6,1,0.636577,159.54,0.0515,standard,kaggle:mlg-ulb/creditcardfraud
91483a45-aa00-4d10-b21f-bd05590f101f,c30302eb-57dd-4b82-8bfb-a1e89ab1815a,10.0,card,GATEWAY_TIMEOUT,2026-07-25T02:15:33.413908+00:00,0,retail,0,53,insufficient_funds,0,2,1,0,2.397895,198.4,0.2255,standard,kaggle:mlg-ulb/creditcardfraud
df13767e-543a-4196-bee6-a9cb26eff6a5,bfcf60a5-6a54-4d5e-a80b-674208e0080f,16.0,card,AUTH_DECLINED,2026-08-16T03:31:21.413933+00:00,0,retail,0,46,insufficient_funds,0,3,0,0,2.833213,126.45,0.2836,standard,kaggle:mlg-ulb/creditcardfraud
df76dcb5-afc2-4940-b6fa-f4c7a8baef31,87cb2c62-d239-45ea-b4f2-e846cb0ff570,40.99,card,INSUFFICIENT_FUNDS,2026-07-10T20:19:12.413958+00:00,1,ecommerce,0,140,auth_3ds_failure,0,20,3,0,3.737431,681.6,0.2148,standard,kaggle:mlg-ulb/creditcardfraud
d22a64c2-f6ac-496d-9195-9907d7c85230,c84a3788-4f0d-4997-8afb-0167c8e0ee1a,28.62,upi,CONNECTION_RESET,2026-07-15T03:37:10.413984+00:00,3,utilities,0,36,gateway_timeout,0,3,6,1,3.38845,218.16,0.2899,standard,kaggle:mlg-ulb/creditcardfraud
524baf83-7d02-42bb-a542-0e596a7e4966,16f80ad9-9a10-4f74-8b84-dde72047e79f,46.0,wallet,CONNECTION_RESET,2026-06-10T14:23:12.414009+00:00,3,ecommerce,0,188,gateway_timeout,0,14,1,0,3.850148,25.55,1.1288,standard,kaggle:mlg-ulb/creditcardfraud
a5184f8b-10da-411c-acae-939c72523ab4,eecd646e-05ac-4410-ab8b-1dce15ef4438,306.44,upi,CONNECTION_RESET,2026-06-21T18:15:51.414036+00:00,0,gaming,0,73,gateway_timeout,0,18,4,0,5.72828,126.04,1.8133,standard,kaggle:mlg-ulb/creditcardfraud
8fb2b65b-523c-42a0-ab6a-2efbb19519cf,8b171aa1-948d-47ec-a451-6db5e5812179,29.0,card,AUTH_DECLINED,2026-06-25T16:45:21.414063+00:00,2,retail,0,198,insufficient_funds,0,16,4,0,3.401197,211.24,0.1929,standard,kaggle:mlg-ulb/creditcardfraud
7b4a828b-a93b-4131-85db-9470a7dda124,293ac2d6-700c-400f-98bb-6be9dde550de,0.74,upi,3DS_FAILED,2026-06-29T21:35:08.414091+00:00,2,ecommerce,0,179,insufficient_funds,0,21,1,0,0.553885,634.21,0.0051,standard,kaggle:mlg-ulb/creditcardfraud
f44fa82e-4e5c-4cc5-b51f-ce7c5d7833f1,87cb2c62-d239-45ea-b4f2-e846cb0ff570,0.89,netbanking,3DS_FAILED,2026-07-13T14:32:50.414116+00:00,1,ecommerce,0,45,insufficient_funds,0,14,6,1,0.636577,438.39,0.0049,standard,kaggle:mlg-ulb/creditcardfraud
a64f4899-b7f8-4bfc-a0b5-9fab52323ac2,9f88790a-ed99-4425-865e-6bdb59bb6618,10.0,netbanking,AUTH_DECLINED,2026-08-23T04:16:51.414147+00:00,1,retail,0,130,insufficient_funds,0,4,1,0,2.397895,698.09,0.148,standard,kaggle:mlg-ulb/creditcardfraud
b7e47509-c3fd-4348-a718-7ac050a52533,8e185f6d-ec6b-4297-807f-4159513fb19a,7.49,card,3DS_FAILED,2026-08-18T18:52:56.414174+00:00,1,food,0,22,insufficient_funds,0,18,0,0,2.138889,23.4,0.2636,standard,kaggle:mlg-ulb/creditcardfraud
9ab8d62e-03af-4720-9d2f-3581a30c1c52,582d4531-b2fe-4a30-96f8-43c9f5ddab41,500.0,netbanking,INSUFFICIENT_FUNDS,2026-06-30T03:50:23.414199+00:00,0,travel,0,14,gateway_timeout,0,3,0,0,6.216606,482.44,11.5973,standard,kaggle:mlg-ulb/creditcardfraud
a5ff191b-cd74-4e98-bd12-027da2692b7e,93cf2f16-3ab4-48e9-aca9-ac62964973db,1.0,card,LOW_BALANCE,2026-08-03T05:43:43.414225+00:00,2,insurance,1,48,insufficient_funds,0,5,5,1,0.693147,43.24,0.0258,standard,kaggle:mlg-ulb/creditcardfraud
5e1bb0e4-ebe9-49ee-be69-ad137a4e28b1,c8ade965-820a-4459-bfc9-5904102bfc7b,243.25,upi,3DS_FAILED,2026-07-21T02:27:44.414250+00:00,2,travel,0,86,gateway_timeout,0,2,2,0,5.498192,314.56,4.7289,standard,kaggle:mlg-ulb/creditcardfraud
51b43842-7263-4ddd-808a-a3a90d94466a,0d0ba98c-60c9-4eac-940b-58bae2c39376,8.05,card,3DS_FAILED,2026-08-11T22:45:18.414275+00:00,2,insurance,0,102,insufficient_funds,0,22,4,0,2.202765,697.25,0.1127,standard,kaggle:mlg-ulb/creditcardfraud
8ab80e69-b65a-448f-8544-3548356cd67e,65f3fa5e-6132-4984-83b7-af0f3fc69296,0.65,card,LOW_BALANCE,2026-06-22T04:06:21.414300+00:00,1,ecommerce,0,17,insufficient_funds,0,4,5,1,0.500775,461.72,0.0167,standard,kaggle:mlg-ulb/creditcardfraud
63bf09a4-f5e0-44d1-9665-49bc1735d24f,8637855b-4288-4e88-bdbf-bced63180733,64.0,netbanking,LOW_BALANCE,2026-06-07T17:49:20.414325+00:00,3,gaming,0,82,auth_3ds_failure,0,17,4,0,4.174387,249.43,0.5413,standard,kaggle:mlg-ulb/creditcardfraud
c41937a8-8375-4dd3-8f31-d4b0a5ce4cc6,449908e6-d1a5-4fa6-bb03-0640f8956d8f,39.99,card,3DS_FAILED,2026-06-22T17:37:49.414352+00:00,0,utilities,0,105,insufficient_funds,0,17,2,0,3.713328,248.87,1.9995,standard,kaggle:mlg-ulb/creditcardfraud
4ae38705-af79-4193-960e-a70b7a86e42e,11f84f6d-cdda-4c12-ae75-096fd9184fed,5.99,upi,CONNECTION_RESET,2026-08-03T21:38:48.414378+00:00,1,utilities,0,122,insufficient_funds,0,21,5,1,1.944481,717.78,0.0787,standard,kaggle:mlg-ulb/creditcardfraud
a40f3504-dcc7-4ce5-860f-f88c430db573,8569c92b-7a6c-4847-89f4-6d8b57dcfc7e,100.0,card,AUTH_DECLINED,2026-06-10T01:49:31.414403+00:00,3,food,1,182,gateway_timeout,0,1,6,1,4.615121,554.59,4.8326,standard,kaggle:mlg-ulb/creditcardfraud
5cd129ef-640b-4055-86cb-d499be82d776,aa445e1f-ca4f-4141-9b3c-73ca482a77e5,9.44,card,GATEWAY_TIMEOUT,2026-08-24T19:55:38.414428+00:00,4,ecommerce,0,171,insufficient_funds,0,19,6,1,2.345645,21.0,0.7458,standard,kaggle:mlg-ulb/creditcardfraud
955ab80b-cb36-49ee-b982-776c43d0b0e7,80bb94b0-5867-4118-89de-a75a1b9f3ce9,2476.23,upi,INSUFFICIENT_FUNDS,2026-08-23T17:45:49.414453+00:00,1,gaming,0,181,auth_3ds_failure,0,17,3,0,7.814896,184.29,29.331,standard,kaggle:mlg-ulb/creditcardfraud
9c770dcf-7cfd-4cc6-9300-29503df34d50,5c09113a-4dfd-4007-bcd3-b5d6d27ea4ec,1.29,card,AUTH_DECLINED,2026-07-22T01:07:45.414479+00:00,1,ecommerce,0,72,insufficient_funds,0,1,6,1,0.828552,518.88,0.022,standard,kaggle:mlg-ulb/creditcardfraud
dab8426e-e51e-402f-8c5c-1b6858f87898,4311388e-faf2-421b-b8d1-3a08267ab8d9,1.7,card,INSUFFICIENT_FUNDS,2026-06-07T06:25:08.414504+00:00,0,travel,1,85,insufficient_funds,0,6,2,0,0.993252,91.35,0.0058,standard,kaggle:mlg-ulb/creditcardfraud
8d765ee3-d85f-4baa-8fff-8b2b79f6d306,e5004f8a-8a24-48f9-9d01-39a47a1d70c9,13.61,card,AUTH_DECLINED,2026-07-05T19:55:39.414530+00:00,0,gaming,1,141,insufficient_funds,0,19,3,0,2.681706,9.77,0.0618,standard,kaggle:mlg-ulb/creditcardfraud
c6d7f873-1fc6-45a9-ba76-d4e0513b55cc,733ec588-1970-4ebe-81c8-df71c8188d14,3.57,card,INSUFFICIENT_FUNDS,2026-08-29T18:57:19.414557+00:00,0,ecommerce,1,63,insufficient_funds,0,18,5,1,1.519513,80.79,0.2388,standard,kaggle:mlg-ulb/creditcardfraud
9244385a-759a-4f44-82cb-b6fbf5df6c01,bfceec3b-a85f-4076-ba88-88b10befecae,8.99,netbanking,GATEWAY_TIMEOUT,2026-07-11T06:19:45.414583+00:00,3,utilities,0,37,insufficient_funds,0,6,5,1,2.301585,553.1,0.1612,standard,kaggle:mlg-ulb/creditcardfraud
5da69f48-9f34-4194-ba28-a5ad20f45839,30de86b9-a05f-4abb-8596-34a9d8fde5ef,9.99,upi,LOW_BALANCE,2026-05-31T08:00:26.414608+00:00,0,ecommerce,0,19,insufficient_funds,0,8,6,1,2.396986,296.27,0.2515,standard,kaggle:mlg-ulb/creditcardfraud
fe1b1cc5-5861-4e99-8b1a-65b1d737efff,c77c9d44-35ae-4447-a465-9d8af1d1d328,1.98,card,LOW_BALANCE,2026-07-26T08:37:32.414637+00:00,1,gaming,1,35,insufficient_funds,0,8,1,0,1.091923,563.19,0.0944,standard,kaggle:mlg-ulb/creditcardfraud
ef6d1cc5-1eaf-46e4-a432-125900cdfdb2,cd06be94-d3c2-4f65-badb-8b64200c8604,0.77,card,LOW_BALANCE,2026-07-08T06:04:45.414664+00:00,0,food,0,195,insufficient_funds,0,6,4,0,0.57098,190.2,0.0118,standard,kaggle:mlg-ulb/creditcardfraud
2928e271-1ed4-4aeb-b8e9-13f9a4ab7246,9edad068-6b40-4fdf-858d-972e241cd029,77.5,upi,INSUFFICIENT_FUNDS,2026-07-06T23:45:43.414690+00:00,1,ecommerce,0,22,gateway_timeout,0,23,3,0,4.363099,457.47,1.9208,standard,kaggle:mlg-ulb/creditcardfraud
d8ef06fc-fe2a-4ada-8f6f-a9c4891f362b,29c5791e-48ca-48a9-8627-99b93a508fd4,9.96,upi,CONNECTION_RESET,2026-07-21T19:24:14.414722+00:00,0,travel,0,59,insufficient_funds,0,19,3,0,2.394252,345.11,0.2514,standard,kaggle:mlg-ulb/creditcardfraud
ca0bb29a-fc46-4a0b-9620-2d423c843cfc,8e42ea82-81fe-416a-b744-bba5f3e117c7,37.88,card,3DS_FAILED,2026-06-21T11:12:12.414748+00:00,0,retail,0,59,auth_3ds_failure,0,11,3,0,3.66048,589.66,2.2538,standard,kaggle:mlg-ulb/creditcardfraud
4cd9083e-f4fa-474f-97fe-e83dddc8c0f2,f017d28a-d237-4c4a-b2bf-5687c7031cca,79.03,netbanking,AUTH_DECLINED,2026-07-10T20:44:55.414774+00:00,1,ecommerce,0,136,auth_3ds_failure,0,20,2,0,4.382402,64.0,1.2714,standard,kaggle:mlg-ulb/creditcardfraud
99c3f4d9-fb5c-4cdc-a6f5-925a5eb33b05,c30302eb-57dd-4b82-8bfb-a1e89ab1815a,2.68,upi,AUTH_DECLINED,2026-07-21T14:03:55.414801+00:00,0,travel,0,5,insufficient_funds,0,14,1,0,1.302913,661.89,0.0661,standard,kaggle:mlg-ulb/creditcardfraud
